순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
9,강민호,삼성,0.288,52,15,1,0,2,7,4,2,7,2,6번
10,박병호,삼성,0.273,33,9,0,0,3,3,4,2,10,3,6번
10,이성규,삼성,0.273,22,6,1,0,1,3,1,1,7,0,6번
12,김재상,삼성,0.250,4,1,0,0,0,0,1,0,1,0,6번
12,김헌곤,삼성,0.250,12,3,0,0,1,1,0,0,2,0,6번
14,김재성,삼성,0.200,5,1,0,0,0,0,0,0,1,1,6번
15,김동진,삼성,0.000,1,0,0,0,0,0,0,0,1,0,6번
15,김호진,삼성,0.000,1,0,0,0,0,0,0,0,0,0,6번
15,류승민,삼성,-,0,0,0,0,0,0,1,0,0,0,6번
15,전병우,삼성,0.000,4,0,0,0,0,0,1,0,3,0,6번
1,김태훈,삼성,1.0,1,1,0,0,0,0,0,0,0,0,7번
2,윤정빈,삼성,0.667,3,2,0,0,1,2,1,0,1,0,7번
3,맥키넌,삼성,0.5,4,2,0,0,0,0,0,0,0,0,7번
3,이재현,삼성,0.5,6,3,0,0,1,1,1,0,1,0,7번
5,김영웅,삼성,0.393,28,11,4,1,1,5,1,0,10,0,7번
6,안주형,삼성,0.333,15,5,1,0,0,1,2,0,3,0,7번
7,강민호,삼성,0.314,35,11,1,0,1,8,1,0,5,0,7번
8,김재상,삼성,0.3,10,3,1,0,0,1,0,0,1,0,7번
9,류지혁,삼성,0.297,37,11,0,0,0,4,4,1,10,1,7번
10,전병우,삼성,0.286,7,2,1,0,0,2,1,1,1,0,7번
11,이성규,삼성,0.267,45,12,1,0,6,13,2,3,12,0,7번
12,김헌곤,삼성,0.214,28,6,2,0,1,5,1,0,8,1,7번
13,박병호,삼성,0.2,5,1,1,0,0,1,5,0,0,0,7번
14,공민규,삼성,0.167,6,1,0,0,1,1,0,1,5,0,7번
14,김성윤,삼성,0.167,6,1,0,0,0,1,0,0,3,0,7번
16,이병헌,삼성,0.143,7,1,1,0,0,0,1,0,4,0,7번
17,강한울,삼성,0.0,5,0,0,0,0,0,0,0,1,1,7번
17,김동진,삼성,0.0,4,0,0,0,0,0,0,0,2,0,7번
17,김재성,삼성,0.0,1,0,0,0,0,0,0,0,1,0,7번
17,김재혁,삼성,0.0,2,0,0,0,0,0,0,0,1,0,7번
17,김지찬,삼성,0.0,1,0,0,0,0,0,0,0,0,0,7번
17,김현준,삼성,0.0,13,0,0,0,0,1,0,0,7,1,7번
17,김호진,삼성,0.0,1,0,0,0,0,0,0,0,1,0,7번
1,김지찬,삼성,0.571,7,4,0,0,1,4,1,0,3,0,8번
2,김성윤,삼성,0.5,2,1,0,0,0,1,1,0,0,0,8번
3,윤정빈,삼성,0.455,11,5,0,0,0,1,0,0,6,0,8번
4,김영웅,삼성,0.4,5,2,0,0,0,0,1,0,1,0,8번
4,이성규,삼성,0.4,15,6,1,0,2,5,4,1,3,0,8번
6,이병헌,삼성,0.358,53,19,2,0,1,6,8,2,16,0,8번
7,박병호,삼성,0.333,6,2,1,0,0,2,2,0,3,0,8번
8,강민호,삼성,0.304,23,7,2,1,0,4,7,3,2,0,8번
9,이창용,삼성,0.286,7,2,0,0,0,0,0,0,1,0,8번
10,김헌곤,삼성,0.261,23,6,0,0,1,1,0,1,4,0,8번
11,김재성,삼성,0.25,8,2,0,0,0,1,1,0,1,0,8번
11,류지혁,삼성,0.25,4,1,0,0,0,1,2,0,1,0,8번
11,이재현,삼성,0.25,4,1,0,0,0,1,0,0,2,0,8번
14,안주형,삼성,0.222,9,2,0,0,0,0,1,0,3,0,8번
15,전병우,삼성,0.2,15,3,1,0,0,1,2,0,7,0,8번
16,김현준,삼성,0.182,11,2,1,0,0,0,2,1,3,1,8번
17,김동진,삼성,0.143,7,1,0,0,0,0,1,0,3,0,8번
18,김재상,삼성,0.111,27,3,0,0,0,1,2,0,9,0,8번
19,강한울,삼성,0.0,6,0,0,0,0,0,0,0,3,0,8번
19,공민규,삼성,0.0,4,0,0,0,0,0,1,0,2,0,8번
19,김동엽,삼성,0.0,1,0,0,0,0,0,0,0,0,0,8번
19,김재혁,삼성,0.0,4,0,0,0,0,0,0,0,1,0,8번
19,김호진,삼성,0.0,5,0,0,0,0,1,1,0,1,0,8번
19,양우현,삼성,0.0,3,0,0,0,0,0,0,0,1,0,8번
1,김헌곤,삼성,0.471,17,8,1,0,0,2,0,0,2,0,9번
2,김지찬,삼성,0.462,13,6,0,0,1,2,0,0,0,1,9번
3,강한울,삼성,0.333,3,1,0,0,0,0,0,0,2,0,9번
4,김성윤,삼성,0.318,22,7,1,0,0,4,4,0,4,1,9번
5,김재상,삼성,0.303,33,10,2,0,1,6,1,0,9,0,9번
6,강민호,삼성,0.286,7,2,0,0,0,1,1,0,1,0,9번
7,이병헌,삼성,0.250,24,6,1,0,0,0,1,0,11,0,9번
8,김영웅,삼성,0.214,28,6,0,0,2,6,3,0,10,1,9번
9,윤정빈,삼성,0.200,5,1,1,0,0,2,0,0,1,0,9번
10,안주형,삼성,0.185,27,5,0,0,0,2,2,0,6,1,9번
11,김호진,삼성,0.143,14,2,0,0,0,1,0,1,6,1,9번
12,이성규,삼성,0.091,22,2,1,0,0,0,2,0,11,1,9번
12,전병우,삼성,0.091,11,1,0,0,0,0,4,0,5,0,9번
14,김현준,삼성,0.083,12,1,0,0,0,0,1,1,5,0,9번
15,공민규,삼성,0.000,1,0,0,0,0,1,0,1,1,0,9번
15,김동엽,삼성,-,0,0,0,0,0,0,1,0,0,0,9번
15,김동진,삼성,0.000,13,0,0,0,0,0,1,0,1,0,9번
15,김재혁,삼성,0.000,5,0,0,0,0,0,0,0,4,1,9번
15,김태훈,삼성,0.000,1,0,0,0,0,0,0,0,1,0,9번
15,류지혁,삼성,0.000,2,0,0,0,0,0,0,0,1,0,9번
15,박병호,삼성,0.000,1,0,0,0,0,0,1,0,1,0,9번
15,양우현,삼성,0.000,6,0,0,0,0,1,1,0,3,0,9번
15,이재현,삼성,0.000,3,0,0,0,0,0,1,0,1,0,9번
15,이창용,삼성,0.000,2,0,0,0,0,0,0,0,0,0,9번
1,김동진,삼성,1.0,2,2,0,0,1,2,0,0,0,0,상위(1~2번)
2,이성규,삼성,0.314,35,11,0,0,2,6,3,1,9,0,상위(1~2번)
3,김헌곤,삼성,0.314,51,16,3,0,3,10,8,1,9,2,상위(1~2번)
4,이재현,삼성,0.306,98,30,7,0,5,16,12,0,18,1,상위(1~2번)
5,구자욱,삼성,0.286,63,18,2,1,4,10,8,2,13,0,상위(1~2번)
6,김지찬,삼성,0.278,223,62,9,0,1,14,27,7,18,2,상위(1~2번)
7,김태훈,삼성,0.273,11,3,1,0,0,1,0,0,1,0,상위(1~2번)
8,맥키넌,삼성,0.22,41,9,1,0,0,3,2,0,5,1,상위(1~2번)
9,강민호,삼성,0.2,5,1,0,0,0,1,1,0,0,0,상위(1~2번)
9,김영웅,삼성,0.2,5,1,0,0,0,0,0,0,2,0,상위(1~2번)
11,김현준,삼성,0.179,39,7,4,1,0,3,2,0,10,1,상위(1~2번)
12,김재상,삼성,0.167,6,1,1,0,0,2,0,0,1,0,상위(1~2번)
12,김재혁,삼성,0.167,6,1,0,0,0,0,0,0,3,1,상위(1~2번)
14,김성윤,삼성,0.156,32,5,1,0,0,0,3,1,7,0,상위(1~2번)
15,류지혁,삼성,0.111,9,1,1,0,0,0,0,0,2,0,상위(1~2번)
15,안주형,삼성,0.111,9,1,1,0,0,0,1,1,2,0,상위(1~2번)
17,강한울,삼성,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
17,김동엽,삼성,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
17,김호진,삼성,0.0,2,0,0,0,0,1,0,0,0,0,상위(1~2번)
17,박병호,삼성,0.0,2,0,0,0,0,0,1,0,0,0,상위(1~2번)
1,김동진,삼성,1.000,1,1,0,0,0,0,0,0,0,0,중심(3~5번)
1,김지찬,삼성,1.000,1,1,0,0,0,0,0,0,0,0,중심(3~5번)
1,윤정빈,삼성,1.000,1,1,0,0,0,0,0,0,0,0,중심(3~5번)
4,김재상,삼성,0.500,4,2,0,0,1,2,1,0,2,0,중심(3~5번)
4,김헌곤,삼성,0.500,2,1,0,0,0,0,1,0,1,0,중심(3~5번)
6,구자욱,삼성,0.319,226,72,20,0,12,49,18,6,32,3,중심(3~5번)
7,맥키넌,삼성,0.315,200,63,11,0,4,30,32,1,23,5,중심(3~5번)
8,류지혁,삼성,0.305,59,18,2,0,1,12,3,1,12,1,중심(3~5번)
9,이재현,삼성,0.303,33,10,2,0,0,4,2,0,7,0,중심(3~5번)
10,강민호,삼성,0.232,69,16,2,0,1,7,9,0,9,6,중심(3~5번)
11,김영웅,삼성,0.229,144,33,4,1,8,23,20,1,45,0,중심(3~5번)
12,박병호,삼성,0.189,127,24,1,0,5,18,19,5,49,8,중심(3~5번)
13,김재혁,삼성,0.182,22,4,1,1,0,5,1,0,9,0,중심(3~5번)
14,이성규,삼성,0.179,28,5,1,0,1,6,2,3,10,1,중심(3~5번)
15,김재성,삼성,0.167,6,1,1,0,0,0,2,0,2,0,중심(3~5번)
16,강한울,삼성,0.000,3,0,0,0,0,1,0,0,0,0,중심(3~5번)
16,공민규,삼성,0.000,2,0,0,0,0,0,0,0,0,1,중심(3~5번)
16,김동엽,삼성,0.000,5,0,0,0,0,1,0,0,3,0,중심(3~5번)
16,김성윤,삼성,0.000,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
16,김태훈,삼성,0.000,2,0,0,0,0,0,0,1,0,1,중심(3~5번)
16,김현준,삼성,-,0,0,0,0,0,0,1,0,0,0,중심(3~5번)
16,김호진,삼성,0.000,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
16,류승민,삼성,0.000,1,0,0,0,0,0,1,0,1,0,중심(3~5번)
16,이병헌,삼성,0.000,4,0,0,0,0,0,1,0,0,0,중심(3~5번)
16,이창용,삼성,0.000,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
1,김태훈,삼성,0.500,2,1,0,0,0,0,0,0,1,0,하위(6~9번)
1,맥키넌,삼성,0.500,4,2,0,0,0,0,0,0,0,0,하위(6~9번)
3,김지찬,삼성,0.476,21,10,0,0,2,6,1,0,3,1,하위(6~9번)
4,김동엽,삼성,0.400,5,2,1,0,0,1,1,1,2,0,하위(6~9번)
4,윤정빈,삼성,0.400,35,14,2,0,3,7,4,0,12,0,하위(6~9번)
6,이재현,삼성,0.368,38,14,2,0,2,8,5,0,7,0,하위(6~9번)
7,김영웅,삼성,0.315,130,41,7,1,8,21,13,1,44,2,하위(6~9번)
8,류지혁,삼성,0.311,74,23,2,0,0,10,13,2,19,1,하위(6~9번)
9,이병헌,삼성,0.310,84,26,4,0,1,6,10,2,31,0,하위(6~9번)
10,김성윤,삼성,0.300,30,9,1,0,0,6,5,0,7,1,하위(6~9번)
11,강민호,삼성,0.299,117,35,4,1,3,20,13,5,15,2,하위(6~9번)
12,김헌곤,삼성,0.288,80,23,3,0,3,9,1,1,16,1,하위(6~9번)
13,박병호,삼성,0.267,45,12,2,0,3,6,12,2,14,3,하위(6~9번)
14,이성규,삼성,0.250,104,26,4,0,9,21,9,5,33,1,하위(6~9번)
15,안주형,삼성,0.235,51,12,1,0,0,3,5,0,12,1,하위(6~9번)
16,김재상,삼성,0.230,74,17,3,0,1,8,4,0,20,0,하위(6~9번)
17,이창용,삼성,0.222,9,2,0,0,0,0,0,0,1,0,하위(6~9번)
18,김재성,삼성,0.214,14,3,0,0,0,1,1,0,3,1,하위(6~9번)
19,전병우,삼성,0.162,37,6,2,0,0,3,8,1,16,0,하위(6~9번)
20,김재혁,삼성,0.133,15,2,1,0,0,1,1,0,6,1,하위(6~9번)
21,김현준,삼성,0.128,39,5,2,0,0,3,3,2,15,3,하위(6~9번)
22,강한울,삼성,0.118,17,2,0,0,0,0,0,0,6,1,하위(6~9번)
23,김호진,삼성,0.095,21,2,0,0,0,2,1,1,8,1,하위(6~9번)
24,공민규,삼성,0.091,11,1,0,0,1,2,1,2,8,0,하위(6~9번)
25,김동진,삼성,0.040,25,1,0,0,0,0,2,0,7,0,하위(6~9번)
26,류승민,삼성,-,0,0,0,0,0,0,1,0,0,0,하위(6~9번)
26,양우현,삼성,0.000,9,0,0,0,0,1,1,0,4,0,하위(6~9번)
