순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
7,이창진,KIA,0.333,27,9,0,0,2,3,0,0,8,0,8번
9,김호령,KIA,0.316,19,6,0,0,0,1,0,0,5,1,8번
10,박동원,KIA,0.251,175,44,6,0,9,31,24,5,41,6,8번
11,김석환,KIA,0.25,16,4,0,0,1,1,2,2,4,0,8번
11,최형우,KIA,0.25,4,1,0,0,0,1,0,0,1,0,8번
13,류지혁,KIA,0.241,29,7,2,0,1,2,5,1,9,0,8번
14,한승택,KIA,0.188,85,16,2,0,1,12,8,3,25,2,8번
15,김도영,KIA,0.143,7,1,1,0,0,1,1,0,3,0,8번
15,임석진,KIA,0.143,7,1,0,0,1,1,1,0,4,1,8번
17,김규성,KIA,0.0,2,0,0,0,0,0,0,0,1,0,8번
17,류승현,KIA,0.0,2,0,0,0,0,0,0,0,1,0,8번
17,신범수,KIA,0.0,3,0,0,0,0,0,0,0,1,0,8번
17,이정훈,KIA,0.0,2,0,0,0,0,0,0,0,0,0,8번
17,최정용,KIA,0.0,4,0,0,0,0,0,0,0,0,0,8번
17,황대인,KIA,0.0,3,0,0,0,0,0,0,0,1,0,8번
1,최형우,KIA,0.5,2,1,0,0,0,2,0,0,0,0,9번
2,김선빈,KIA,0.429,7,3,0,0,1,4,0,0,1,0,9번
3,박동원,KIA,0.333,3,1,1,0,0,0,0,0,2,0,9번
4,고종욱,KIA,0.273,11,3,2,1,0,3,0,0,3,0,9번
5,김도영,KIA,0.272,125,34,10,2,1,11,14,2,35,3,9번
6,김호령,KIA,0.243,37,9,0,1,0,3,6,0,10,2,9번
7,류지혁,KIA,0.21,138,29,6,1,0,13,15,0,31,3,9번
8,박찬호,KIA,0.209,115,24,6,0,1,12,16,0,18,4,9번
9,김규성,KIA,0.167,30,5,0,0,1,3,1,0,6,0,9번
10,한승택,KIA,0.143,7,1,0,0,0,0,0,0,2,0,9번
11,김석환,KIA,0.0,6,0,0,0,0,0,0,1,2,0,9번
11,이우성,KIA,0.0,8,0,0,0,0,0,2,0,0,2,9번
11,이정훈,KIA,0.0,2,0,0,0,0,0,0,0,2,0,9번
11,임석진,KIA,0.0,3,0,0,0,0,0,0,1,3,0,9번
11,최정용,KIA,0.0,5,0,0,0,0,0,0,0,3,0,9번
1,김호령,KIA,0.375,8,3,0,0,1,4,1,0,2,1,상위(1~2번)
2,최정용,KIA,0.333,6,2,0,0,0,0,0,0,2,0,상위(1~2번)
3,류지혁,KIA,0.318,176,56,8,0,1,20,33,2,34,3,상위(1~2번)
4,이창진,KIA,0.31,210,65,11,0,2,29,25,1,35,6,상위(1~2번)
5,김선빈,KIA,0.299,221,66,11,0,1,19,35,4,20,8,상위(1~2번)
6,고종욱,KIA,0.298,57,17,3,0,2,8,2,0,12,2,상위(1~2번)
7,박찬호,KIA,0.283,360,102,16,0,3,31,40,1,47,5,상위(1~2번)
8,이우성,KIA,0.25,8,2,0,0,0,2,0,0,3,0,상위(1~2번)
9,김도영,KIA,0.188,69,13,0,1,2,6,7,1,18,0,상위(1~2번)
10,소크라테스,KIA,0.167,48,8,0,1,1,6,3,0,12,0,상위(1~2번)
11,김규성,KIA,0.125,8,1,0,0,0,0,0,0,4,0,상위(1~2번)
12,김석환,KIA,0.0,4,0,0,0,0,0,0,0,2,0,상위(1~2번)
12,박민,KIA,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
12,임석진,KIA,0.0,2,0,0,0,0,0,0,0,0,0,상위(1~2번)
12,최형우,KIA,0.0,2,0,0,0,0,0,0,0,1,0,상위(1~2번)
1,이우성,KIA,0.545,11,6,2,0,0,2,1,0,1,0,중심(3~5번)
2,김도영,KIA,0.444,9,4,0,1,0,1,0,0,3,0,중심(3~5번)
3,이창진,KIA,0.333,12,4,1,0,0,0,2,0,1,0,중심(3~5번)
4,나성범,KIA,0.32,563,180,39,2,21,97,64,17,137,7,중심(3~5번)
5,소크라테스,KIA,0.307,352,108,16,4,13,51,27,1,52,6,중심(3~5번)
6,최형우,KIA,0.264,296,78,18,1,7,48,47,1,55,5,중심(3~5번)
7,황대인,KIA,0.247,295,73,17,0,7,53,27,5,53,14,중심(3~5번)
8,박동원,KIA,0.247,73,18,6,0,3,6,7,3,19,0,중심(3~5번)
9,고종욱,KIA,0.2,10,2,2,0,0,2,1,0,2,0,중심(3~5번)
10,김선빈,KIA,0.187,75,14,2,0,0,9,8,0,9,1,중심(3~5번)
11,김석환,KIA,0.167,6,1,0,0,1,3,1,0,5,0,중심(3~5번)
12,김호령,KIA,0.143,7,1,1,0,0,0,0,0,4,0,중심(3~5번)
13,김규성,KIA,0.0,4,0,0,0,0,0,0,0,1,0,중심(3~5번)
13,김선우,KIA,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
13,류지혁,KIA,0.0,4,0,0,0,0,0,0,0,0,0,중심(3~5번)
13,박민,KIA,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
13,이정훈,KIA,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
13,최정용,KIA,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
13,한승택,KIA,0.0,3,0,0,0,0,0,0,0,1,0,중심(3~5번)
1,권혁경,KIA,0.5,2,1,0,0,0,1,0,0,0,0,하위(6~9번)
1,김선우,KIA,0.5,2,1,0,0,0,0,0,1,0,0,하위(6~9번)
3,소크라테스,KIA,0.386,114,44,13,2,3,20,4,1,17,5,하위(6~9번)
4,박정우,KIA,0.333,3,1,0,0,0,2,0,0,1,0,하위(6~9번)
5,김선빈,KIA,0.311,209,65,10,0,2,33,22,2,18,5,하위(6~9번)
6,이창진,KIA,0.282,124,35,2,0,5,19,14,1,27,1,하위(6~9번)
7,고종욱,KIA,0.282,39,11,2,1,0,4,4,0,7,0,하위(6~9번)
8,김호령,KIA,0.274,62,17,0,1,0,4,6,0,16,3,하위(6~9번)
9,황대인,KIA,0.271,181,49,10,0,7,38,9,2,39,6,하위(6~9번)
10,최형우,KIA,0.269,156,42,9,0,7,23,26,0,36,4,하위(6~9번)
11,이우성,KIA,0.267,101,27,5,0,1,8,11,1,16,5,하위(6~9번)
12,김도영,KIA,0.247,146,36,11,2,1,12,15,2,41,3,하위(6~9번)
13,류지혁,KIA,0.244,225,55,11,2,1,28,23,4,49,3,하위(6~9번)
14,박찬호,KIA,0.241,133,32,6,0,1,14,17,0,20,4,하위(6~9번)
15,박동원,KIA,0.24,312,75,15,0,15,51,38,6,76,9,하위(6~9번)
16,김규성,KIA,0.211,38,8,0,1,1,4,1,0,7,0,하위(6~9번)
17,한승택,KIA,0.182,99,18,2,0,1,12,9,3,29,2,하위(6~9번)
18,김석환,KIA,0.155,84,13,2,0,2,4,9,3,25,1,하위(6~9번)
19,임석진,KIA,0.083,12,1,0,0,1,1,2,1,9,1,하위(6~9번)
20,나지완,KIA,0.0,1,0,0,0,0,0,0,0,0,0,하위(6~9번)
20,류승현,KIA,0.0,3,0,0,0,0,0,0,0,1,0,하위(6~9번)
20,신범수,KIA,0.0,3,0,0,0,0,0,0,0,1,0,하위(6~9번)
20,이정훈,KIA,0.0,7,0,0,0,0,0,2,0,3,0,하위(6~9번)
20,최정용,KIA,0.0,14,0,0,0,0,0,0,0,4,0,하위(6~9번)
