선수명,포지션,수비 승리 기여도,년도,순위,팀명,경기,선발경기,수비이닝,실책,견제사,풋아웃,어시스트,병살,수비율,포일,도루허용,도루저지,도루저지율
한석현,우익수,,2023,78.0,NC,1,0,1,0,0,0,0,0,-,0,0,0,-
양의지,포수,1.982,2023,,두산,97,93,773,3,1,635,48,8,0.996,6,28,17,37.8
김재호,유격수,1.228,2023,,두산,86,71,611 1/3,9,0,119,166,43,0.969,0,0,0,-
허경민,3루수,0.738,2023,,두산,126,116,997 2/3,5,0,90,155,15,0.980,0,0,0,-
박준영,3루수,0.553,2023,,두산,29,19,178 2/3,2,0,17,32,2,0.961,0,0,0,-
정수빈,중견수,0.547,2023,,두산,135,131,1111,0,0,318,8,2,1.000,0,0,0,-
이유찬,2루수,0.382,2023,,두산,67,41,394,12,0,107,123,27,0.950,0,0,0,-
강승호,2루수,0.298,2023,,두산,93,85,724,13,0,187,210,37,0.968,0,0,0,-
이유찬,유격수,0.29,2023,,두산,30,21,181 1/3,4,0,34,54,9,0.957,0,0,0,-
조수행,우익수,0.195,2023,,두산,61,34,316 1/3,2,0,72,2,1,0.974,0,0,0,-
조수행,좌익수,0.138,2023,,두산,48,3,113 2/3,0,0,33,0,0,1.000,0,0,0,-
이유찬,3루수,0.041,2023,,두산,3,0,7,0,0,2,4,2,1.000,0,0,0,-
이유찬,3루수,0.041,2023,,두산,3,0,7,0,0,2,4,2,1.000,0,0,0,-
조수행,중견수,0.038,2023,,두산,35,12,150 2/3,0,0,54,0,0,1.000,0,0,0,-
안재석,2루수,0.033,2023,,두산,4,2,21,0,0,4,4,2,1.000,0,0,0,-
안재석,2루수,0.033,2023,,두산,4,2,21,0,0,4,4,2,1.000,0,0,0,-
홍성호,1루수,0.033,2023,,두산,1,0,3,0,0,1,0,0,1.000,0,0,0,-
홍성호,1루수,0.033,2023,,두산,1,0,3,0,0,1,0,0,1.000,0,0,0,-
양찬열,좌익수,0.031,2023,,두산,6,0,10,0,0,2,0,0,1.000,0,0,0,-
양찬열,좌익수,0.031,2023,,두산,6,0,10,0,0,2,0,0,1.000,0,0,0,-
안재석,3루수,0.015,2023,,두산,6,3,30,0,0,4,5,0,1.000,0,0,0,-
안재석,3루수,0.015,2023,,두산,6,3,30,0,0,4,5,0,1.000,0,0,0,-
서예일,3루수,0.008,2023,,두산,2,0,8,0,0,2,0,0,1.000,0,0,0,-
서예일,3루수,0.008,2023,,두산,2,0,8,0,0,2,0,0,1.000,0,0,0,-
전민재,1루수,0.004,2023,,두산,2,0,3 2/3,0,0,0,1,0,1.000,0,0,0,-
전민재,1루수,0.004,2023,,두산,2,0,3 2/3,0,0,0,1,0,1.000,0,0,0,-
전민재,2루수,0.001,2023,,두산,3,0,3,0,0,0,0,0,-,0,0,0,-
전민재,2루수,0.001,2023,,두산,3,0,3,0,0,0,0,0,-,0,0,0,-
신성현,1루수,-0.002,2023,,두산,5,1,17 1/3,0,0,14,1,2,1.000,0,0,0,-
신성현,1루수,-0.002,2023,,두산,5,1,17 1/3,0,0,14,1,2,1.000,0,0,0,-
양찬열,우익수,-0.005,2023,,두산,34,22,212 2/3,0,0,50,3,2,1.000,0,0,0,-
박지훈,3루수,-0.009,2023,,두산,3,1,6 1/3,0,0,0,1,0,1.000,0,0,0,-
박지훈,3루수,-0.009,2023,,두산,3,1,6 1/3,0,0,0,1,0,1.000,0,0,0,-
전민재,유격수,-0.01,2023,,두산,3,2,16,0,0,7,3,2,1.000,0,0,0,-
전민재,유격수,-0.01,2023,,두산,3,2,16,0,0,7,3,2,1.000,0,0,0,-
신성현,우익수,-0.019,2023,,두산,1,1,8,0,0,1,0,0,1.000,0,0,0,-
신성현,우익수,-0.019,2023,,두산,1,1,8,0,0,1,0,0,1.000,0,0,0,-
권민석,유격수,-0.025,2023,,두산,1,0,2 1/3,0,0,0,0,0,-,0,0,0,-
권민석,유격수,-0.025,2023,,두산,1,0,2 1/3,0,0,0,0,0,-,0,0,0,-
서예일,2루수,-0.027,2023,,두산,2,2,13,1,0,2,4,1,0.857,0,0,0,-
서예일,2루수,-0.027,2023,,두산,2,2,13,1,0,2,4,1,0.857,0,0,0,-
김대한,중견수,-0.049,2023,,두산,1,0,6,0,0,2,0,0,1.000,0,0,0,-
김대한,중견수,-0.049,2023,,두산,1,0,6,0,0,2,0,0,1.000,0,0,0,-
박지훈,유격수,-0.054,2023,,두산,2,0,4,0,0,0,0,0,-,0,0,0,-
박지훈,유격수,-0.054,2023,,두산,2,0,4,0,0,0,0,0,-,0,0,0,-
박준영,2루수,-0.073,2023,,두산,1,0,3,0,0,1,1,0,1.000,0,0,0,-
박준영,2루수,-0.073,2023,,두산,1,0,3,0,0,1,1,0,1.000,0,0,0,-
김재호,3루수,-0.077,2023,,두산,1,0,2,1,0,0,1,0,0.500,0,0,0,-
김재호,3루수,-0.077,2023,,두산,1,0,2,1,0,0,1,0,0.500,0,0,0,-
홍성호,좌익수,-0.082,2023,,두산,3,3,22,0,0,7,0,0,1.000,0,0,0,-
홍성호,좌익수,-0.082,2023,,두산,3,3,22,0,0,7,0,0,1.000,0,0,0,-
양석환,1루수,-0.122,2023,,두산,111,111,920 2/3,10,0,785,64,69,0.988,0,0,0,-
강승호,1루수,-0.129,2023,,두산,42,24,240 1/3,3,0,209,17,16,0.987,0,0,0,-
박계범,유격수,-0.153,2023,,두산,48,27,267 1/3,8,0,38,75,9,0.934,0,0,0,-
장승현,포수,-0.182,2023,,두산,75,37,390 1/3,2,1,312,29,2,0.994,5,21,11,34.4
로하스,우익수,-0.67,2023,,두산,31,30,230,2,0,47,1,0,0.960,0,0,0,-
김재환,좌익수,-0.749,2023,,두산,58,55,440,1,0,114,3,0,0.992,0,0,0,-
김대한,우익수,-0.88,2023,,두산,30,21,183,3,0,33,1,1,0.919,0,0,0,-
로하스,좌익수,-1.079,2023,,두산,69,63,508,0,0,112,3,1,1.000,0,0,0,-
신성현,중견수,,2023,,두산,1,0,2,0,0,1,0,0,1.000,0,0,0,-
신성현,중견수,,2023,,두산,1,0,2,0,0,1,0,0,1.000,0,0,0,-
권민석,2루수,,2023,,두산,1,0,1 2/3,0,0,0,0,0,-,0,0,0,-
권민석,2루수,,2023,,두산,1,0,1 2/3,0,0,0,0,0,-,0,0,0,-
이재현,유격수,1.403,2023,1.0,삼성,140,135,1156 1/3,20,0,222,341,70,0.966,0,0,0,-
김동진,2루수,0.51,2023,21.0,삼성,37,23,236,4,0,55,87,22,0.973,0,0,0,-
이성규,중견수,0.4,2023,23.0,삼성,33,25,218 2/3,1,0,68,1,0,0.986,0,0,0,-
오재일,1루수,0.361,2023,7.0,삼성,88,80,700,8,0,656,53,55,0.989,0,0,0,-
강한울,3루수,0.342,2023,11.0,삼성,58,48,415 2/3,6,0,34,77,9,0.949,0,0,0,-
김성윤,우익수,0.305,2023,19.0,삼성,39,33,274 2/3,2,0,65,2,1,0.971,0,0,0,-
강민호,포수,0.205,2023,3.0,삼성,101,94,786 2/3,3,0,579,49,4,0.995,4,50,12,19.4
김영웅,3루수,0.197,2023,20.0,삼성,38,20,215 1/3,5,0,11,40,1,0.911,0,0,0,-
김재성,포수,0.197,2023,18.0,삼성,40,18,191 1/3,0,0,134,10,1,1.0,1,13,6,31.6
김영웅,유격수,0.194,2023,48.0,삼성,14,1,36,1,0,8,13,1,0.955,0,0,0,-
윤정빈,좌익수,0.115,2023,55.0,삼성,8,1,23,0,0,5,0,0,1.000,0,0,0,-
이성규,1루수,0.11,2023,35.0,삼성,20,8,77 2/3,0,0,68,3,4,1.000,0,0,0,-
조민성,1루수,0.109,2023,55.0,삼성,8,6,44,0,0,47,3,4,1.000,0,0,0,-
김호재,유격수,0.108,2023,80.0,삼성,3,0,6,0,0,1,3,0,1.000,0,0,0,-
김성윤,좌익수,0.107,2023,23.0,삼성,33,10,132 1/3,0,0,37,1,1,1.0,0,0,0,-
구자욱,좌익수,0.104,2023,31.0,삼성,22,22,182,0,0,53,2,0,1.000,0,0,0,-
김호재,2루수,0.095,2023,35.0,삼성,20,9,84,0,0,25,22,6,1.000,0,0,0,-
김동진,3루수,0.09,2023,61.0,삼성,7,4,31,0,0,3,7,0,1.000,0,0,0,-
류지혁,2루수,0.089,2023,40.0,삼성,18,13,108,0,0,24,36,8,1.000,0,0,0,-
김동진,유격수,0.088,2023,61.0,삼성,7,3,35 1/3,2,0,7,8,3,0.882,0,0,0,-
강한울,유격수,0.071,2023,80.0,삼성,3,1,11,0,0,2,4,0,1.000,0,0,0,-
강준서,중견수,0.062,2023,68.0,삼성,6,2,21 2/3,0,0,6,0,0,1.000,0,0,0,-
김태훈,1루수,0.062,2023,69.0,삼성,5,1,12,0,0,15,2,0,1.000,0,0,0,-
윤정빈,중견수,0.06,2023,73.0,삼성,4,3,17,0,0,5,0,0,1.000,0,0,0,-
김재상,3루수,0.047,2023,73.0,삼성,4,1,13,0,0,2,2,0,1.000,0,0,0,-
송준석,좌익수,0.038,2023,89.0,삼성,2,1,3,0,0,1,0,0,1.000,0,0,0,-
김현준,우익수,0.032,2023,98.0,삼성,1,1,8,0,0,2,0,0,1.000,0,0,0,-
공민규,1루수,0.031,2023,52.0,삼성,10,1,28 1/3,0,0,33,0,2,1.000,0,0,0,-
강한울,2루수,0.021,2023,51.0,삼성,11,7,63 2/3,1,0,12,20,5,0.970,0,0,0,-
이해승,3루수,0.02,2023,69.0,삼성,5,0,10 1/3,0,0,3,3,0,1.000,0,0,0,-
류승민,좌익수,0.016,2023,80.0,삼성,3,0,3,0,0,0,0,0,-,0,0,0,-
김성윤,중견수,0.012,2023,28.0,삼성,28,12,141,0,0,45,0,0,1.0,0,0,0,-
이해승,유격수,0.011,2023,80.0,삼성,3,1,8,0,0,0,1,0,1.000,0,0,0,-
김헌곤,우익수,-0.001,2023,98.0,삼성,1,0,1,0,0,0,0,0,-,0,0,0,-
김민수,포수,-0.003,2023,89.0,삼성,2,0,3,0,0,3,0,0,1.000,0,2,0,0.0
김영웅,2루수,-0.003,2023,73.0,삼성,4,0,9,0,0,0,2,0,1.000,0,0,0,-
김호재,3루수,-0.005,2023,23.0,삼성,33,17,157 2/3,0,0,11,31,1,1.0,0,0,0,-
이성규,좌익수,-0.008,2023,89.0,삼성,2,0,5,0,0,2,0,0,1.000,0,0,0,-
김상민,우익수,-0.011,2023,80.0,삼성,3,0,8,0,0,1,0,0,1.000,0,0,0,-
김도환,포수,-0.027,2023,55.0,삼성,8,3,31,0,0,24,1,0,1.000,0,5,0,0.0
김재상,2루수,-0.028,2023,73.0,삼성,4,2,19,1,0,7,6,0,0.929,0,0,0,-
구자욱,우익수,-0.05,2023,9.0,삼성,70,69,590 2/3,0,0,121,3,1,1.0,0,0,0,-
송준석,우익수,-0.063,2023,89.0,삼성,2,1,6,0,0,0,0,0,-,0,0,0,-
김태훈,좌익수,-0.064,2023,69.0,삼성,5,5,40,0,0,8,1,0,1.000,0,0,0,-
김상민,중견수,-0.079,2023,89.0,삼성,2,1,8,0,0,3,0,0,1.000,0,0,0,-
강한울,1루수,-0.079,2023,89.0,삼성,2,2,17,0,0,12,1,0,1.000,0,0,0,-
이병헌,포수,-0.083,2023,33.0,삼성,21,9,85 1/3,0,0,63,3,1,1.000,1,5,1,16.7
김재성,1루수,-0.092,2023,55.0,삼성,8,5,44 2/3,0,0,38,2,1,1.000,0,0,0,-
강준서,좌익수,-0.092,2023,80.0,삼성,3,2,18,0,0,2,0,0,1.000,0,0,0,-
조민성,우익수,-0.104,2023,98.0,삼성,1,0,3,0,0,1,0,0,1.000,0,0,0,-
류지혁,3루수,-0.111,2023,4.0,삼성,99,83,690 2/3,6,0,56,124,14,0.968,0,0,0,-
윤정빈,우익수,-0.117,2023,61.0,삼성,7,2,21,0,0,3,0,0,1.000,0,0,0,-
안주형,3루수,-0.124,2023,73.0,삼성,4,2,16 1/3,0,0,0,2,1,1.000,0,0,0,-
안주형,유격수,-0.131,2023,50.0,삼성,13,2,25 2/3,0,0,5,2,0,1.000,0,0,0,-
류지혁,1루수,-0.138,2023,26.0,삼성,31,22,194,0,0,173,11,20,1.0,0,0,0,-
김상민,좌익수,-0.141,2023,80.0,삼성,3,2,15,0,0,10,0,0,1.000,0,0,0,-
안주형,2루수,-0.141,2023,40.0,삼성,18,12,113 1/3,2,0,35,38,9,0.973,0,0,0,-
이태훈,1루수,-0.158,2023,61.0,삼성,7,3,22 2/3,1,0,17,0,1,0.944,0,0,0,-
윤정빈,1루수,-0.166,2023,53.0,삼성,9,5,42,0,0,39,2,3,1.000,0,0,0,-
김호재,1루수,-0.174,2023,35.0,삼성,20,9,86,2,0,70,9,5,0.975,0,0,0,-
이성규,우익수,-0.233,2023,17.0,삼성,41,3,104 2/3,2,0,22,2,0,0.923,0,0,0,-
공민규,3루수,-0.247,2023,53.0,삼성,9,6,47,0,0,3,5,0,1.000,0,0,0,-
김동엽,좌익수,-0.283,2023,55.0,삼성,8,6,44,1,0,10,0,0,0.909,0,0,0,-
피렐라,우익수,-0.334,2023,38.0,삼성,19,19,141,1,0,32,0,0,0.970,0,0,0,-
김현준,중견수,-0.337,2023,2.0,삼성,104,101,872,5,0,301,4,2,0.984,0,0,0,-
류승민,우익수,-0.361,2023,40.0,삼성,18,16,120 1/3,1,0,22,0,0,0.957,0,0,0,-
김지찬,2루수,-0.443,2023,6.0,삼성,91,84,696 1/3,16,0,170,224,45,0.961,0,0,0,-
피렐라,좌익수,-1.984,2023,4.0,삼성,99,95,809,1,0,171,6,0,0.994,0,0,0,-
이해승,2루수,,2023,98.0,삼성,1,0,1,0,0,1,1,0,1.000,0,0,0,-
김헌곤,좌익수,,2023,73.0,삼성,4,0,4,0,0,0,0,0,-,0,0,0,-
박해민,중견수,2.029,2023,1.0,LG,142,136,1187 2/3,3,0,338,2,1,0.991,0,0,0,-
오지환,유격수,1.47,2023,4.0,LG,125,115,1010 2/3,14,0,176,275,64,0.97,0,0,0,-
홍창기,좌익수,0.661,2023,27.0,LG,27,27,228,0,0,64,0,0,1.000,0,0,0,-
김민성,3루수,0.588,2023,27.0,LG,27,14,135,1,0,14,27,4,0.976,0,0,0,-
김민성,2루수,0.572,2023,16.0,LG,45,37,280,1,0,68,79,17,0.993,0,0,0,-
문성주,좌익수,0.478,2023,8.0,LG,85,63,602 2/3,1,0,162,1,0,0.994,0,0,0,-
홍창기,우익수,0.407,2023,6.0,LG,104,97,841 2/3,2,0,198,7,3,0.99,0,0,0,-
신민재,2루수,0.341,2023,7.0,LG,89,76,689 1/3,9,0,162,231,57,0.978,0,0,0,-
문성주,우익수,0.188,2023,14.0,LG,56,43,386 2/3,2,0,97,4,0,0.981,0,0,0,-
손호영,2루수,0.142,2023,50.0,LG,7,2,29,0,0,5,10,1,1.000,0,0,0,-
김현수,1루수,0.117,2023,44.0,LG,10,10,68 1/3,2,0,53,11,5,0.970,0,0,0,-
최승민,중견수,0.074,2023,41.0,LG,12,1,35,0,0,13,0,0,1.000,0,0,0,-
신민재,중견수,0.069,2023,50.0,LG,7,0,10,0,0,3,0,0,1.000,0,0,0,-
최승민,우익수,0.059,2023,73.0,LG,1,0,1,0,0,1,0,0,1.000,0,0,0,-
안익훈,좌익수,0.039,2023,56.0,LG,5,1,19 2/3,0,0,5,0,0,1.000,0,0,0,-
안익훈,중견수,0.027,2023,73.0,LG,1,1,6,0,0,1,0,0,1.000,0,0,0,-
신민재,좌익수,0.018,2023,44.0,LG,10,0,19 2/3,0,0,4,0,0,1.000,0,0,0,-
신민재,3루수,0.001,2023,73.0,LG,1,0,2,0,0,0,0,0,-,0,0,0,-
김민성,유격수,-0.002,2023,34.0,LG,21,18,145,4,0,34,40,9,0.949,0,0,0,-
이재원,우익수,-0.002,2023,68.0,LG,2,1,4 2/3,0,0,0,0,0,-,0,0,0,-
전준호,포수,-0.011,2023,68.0,LG,2,0,3,0,0,4,0,0,1.000,0,1,0,0.0
송찬의,1루수,-0.013,2023,56.0,LG,5,3,20,0,0,16,1,1,1.000,0,0,0,-
이천웅,좌익수,-0.017,2023,68.0,LG,2,0,2,0,0,0,0,0,-,0,0,0,-
이재원,1루수,-0.023,2023,63.0,LG,4,2,20,1,0,14,2,1,0.941,0,0,0,-
신민재,우익수,-0.042,2023,54.0,LG,6,0,11,0,0,2,0,0,1.000,0,0,0,-
송대현,유격수,-0.072,2023,66.0,LG,3,0,6,1,0,1,1,0,0.667,0,0,0,-
손호영,3루수,-0.075,2023,68.0,LG,2,1,5,1,0,1,2,0,0.750,0,0,0,-
홍창기,중견수,-0.08,2023,41.0,LG,12,6,53 2/3,0,0,14,0,0,1.000,0,0,0,-
안익훈,우익수,-0.082,2023,47.0,LG,8,2,30 1/3,0,0,7,0,0,1.000,0,0,0,-
최승민,좌익수,-0.103,2023,47.0,LG,8,0,16 1/3,0,0,2,0,0,1.000,0,0,0,-
오스틴,우익수,-0.109,2023,68.0,LG,2,1,9,0,0,2,0,0,1.000,0,0,0,-
송찬의,2루수,-0.121,2023,73.0,LG,1,0,1,1,0,0,0,0,0.000,0,0,0,-
정주현,유격수,-0.137,2023,43.0,LG,11,4,47,1,0,10,9,1,0.950,0,0,0,-
손호영,유격수,-0.148,2023,40.0,LG,13,7,66 2/3,4,0,19,18,8,0.902,0,0,0,-
김주성,유격수,-0.15,2023,50.0,LG,7,0,18,2,0,2,3,0,0.714,0,0,0,-
이재원,좌익수,-0.212,2023,23.0,LG,36,25,180 1/3,1,0,50,2,0,0.981,0,0,0,-
김민성,1루수,-0.235,2023,27.0,LG,27,10,105 2/3,2,0,85,10,9,0.979,0,0,0,-
김범석,1루수,-0.239,2023,56.0,LG,5,5,43,2,0,38,5,6,0.956,0,0,0,-
정주현,2루수,-0.243,2023,37.0,LG,18,4,57,4,0,12,16,6,0.875,0,0,0,-
정주현,1루수,-0.281,2023,15.0,LG,47,1,100,1,0,86,10,12,0.99,0,0,0,-
박동원,포수,-0.296,2023,2.0,LG,128,112,982,8,4,751,72,9,0.99,8,83,19,18.6
허도환,포수,-0.335,2023,16.0,LG,45,21,212,0,0,168,8,2,1.0,0,20,3,13.0
서건창,2루수,-0.337,2023,24.0,LG,35,25,237,9,0,53,61,14,0.927,0,0,0,-
문보경,3루수,-0.42,2023,2.0,LG,128,126,1090 2/3,20,0,104,183,24,0.935,0,0,0,-
김현수,좌익수,-0.446,2023,27.0,LG,27,26,204 2/3,0,0,45,1,0,1.0,0,0,0,-
정주현,3루수,-0.46,2023,39.0,LG,16,3,58 2/3,4,0,5,12,2,0.810,0,0,0,-
오스틴,1루수,-0.577,2023,5.0,LG,114,113,930 1/3,14,0,832,72,88,0.985,0,0,0,-
김기연,포수,-0.627,2023,27.0,LG,27,11,96 1/3,4,0,85,7,1,0.958,2,11,3,21.4
손호영,1루수,,2023,56.0,LG,5,0,6,0,0,4,0,1,1.000,0,0,0,-
김주성,3루수,,2023,73.0,LG,1,0,2,0,0,0,0,0,-,0,0,0,-
문성주,중견수,,2023,73.0,LG,1,0,1,0,0,1,0,0,1.000,0,0,0,-
이정후,중견수,1.282,2023,,키움,81,80,698,1,0,204,5,1,0.995,0,0,0,-
이지영,포수,0.944,2023,,키움,78,69,539,4,0,467,32,3,0.992,0,52,14,21.2
김혜성,2루수,0.869,2023,,키움,126,124,1067,15,0,247,374,79,0.976,0,0,0,-
박수종,우익수,0.648,2023,,키움,14,11,102 2/3,0,0,35,1,0,1.000,0,0,0,-
송성문,3루수,0.504,2023,,키움,88,74,685 2/3,8,0,73,128,16,0.962,0,0,0,-
김동헌,포수,0.247,2023,,키움,100,48,522,4,0,377,43,5,0.991,7,49,21,30.0
김태진,2루수,0.179,2023,,키움,24,13,139 1/3,1,0,41,46,13,0.989,0,0,0,-
김준완,좌익수,0.142,2023,,키움,44,31,281 1/3,0,0,69,1,0,1.000,0,0,0,-
김휘집,3루수,0.138,2023,,키움,43,35,295 1/3,4,0,19,56,3,0.949,0,0,0,-
전병우,3루수,0.113,2023,,키움,6,0,9,0,0,0,3,1,1.000,0,0,0,-
이주형,중견수,0.112,2023,,키움,25,24,207,0,0,75,0,0,1.000,0,0,0,-
주성원,좌익수,0.109,2023,,키움,4,4,29,0,0,8,0,0,1.000,0,0,0,-
김시앙,포수,0.105,2023,,키움,32,24,198 1/3,0,1,134,13,1,1.000,2,25,4,13.8
박주홍,1루수,0.095,2023,,키움,9,9,55,0,0,51,2,7,1.000,0,0,0,-
임병욱,중견수,0.094,2023,,키움,18,13,124,1,0,40,1,0,0.976,0,0,0,-
러셀,유격수,0.082,2023,,키움,51,49,407 2/3,3,0,68,113,24,0.984,0,0,0,-
송성문,1루수,0.078,2023,,키움,26,18,145 2/3,2,0,134,12,12,0.986,0,0,0,-
신준우,2루수,0.058,2023,,키움,8,0,14,0,0,2,5,1,1.000,0,0,0,-
김주형,3루수,0.057,2023,,키움,3,1,9,0,0,2,0,0,1.000,0,0,0,-
도슨,좌익수,0.055,2023,,키움,22,19,159 2/3,2,0,45,0,0,0.957,0,0,0,-
김병휘,유격수,0.032,2023,,키움,3,0,11,1,0,4,3,1,0.875,0,0,0,-
이병규,1루수,0.028,2023,,키움,4,3,24,0,0,22,1,3,1.000,0,0,0,-
김준완,중견수,0.016,2023,,키움,5,1,16,0,0,7,0,0,1.000,0,0,0,-
박주홍,중견수,0.0,2023,,키움,1,0,2/3,0,0,0,0,0,-,0,0,0,-
박찬혁,좌익수,-0.012,2023,,키움,27,24,203,1,0,50,1,0,0.981,0,0,0,-
김주형,2루수,-0.012,2023,,키움,4,0,7,0,0,1,3,1,1.000,0,0,0,-
김태진,1루수,-0.019,2023,,키움,1,0,2,0,0,1,0,0,1.000,0,0,0,-
이주형,우익수,-0.036,2023,,키움,9,6,61,0,0,16,0,0,1.000,0,0,0,-
